4,1,3,2,2,4,1,4,2,4,2,2,4,1,2,3,3,4,3,2,3,1,1,4,2,1,2,4,1,1,1,3,2,4,4,3,2,4,2,1,2,4,4,2,3,2,3,3,2,2,1,2,2,4,2,3,2,2,2,2,2,1,3,4,4,4,3,3,4,3,3,3,3,2,2,1,4,4,2,2,1,2,4,1,
4,1,3,2,3,3,3,2,2,1,2,3,4,3,3,3,2,3,4,4,3,1,4,4,1,2,3,4,1,4,1,4,3,2,2,1,4,1,1,2,3,3,2,2,1,4,3,2,2,1,4,4,2,3,1,4,3,4,4,4,3,2,4,2,1,4,4,2,2,1,2,3,1,2,3,2,3,4,2,2,1,1,1,2,
4,1,3,2,4,4,1,1,4,4,3,4,2,3,э,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,1,1,2,2,3,2,1,4,4,3,2,2,4,4,1,2,3,2,
4,1,3,2,1,2,1,1,2,3,4,4,3,2,у,),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),1,4,2,1,4,2,1,4,4,3,3,1,4,2,1,2,2,2,
4,1,3,2,1,3,4,2,2,2,1,2,1,1,у,),т,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,ё,m,m,m,m,m,m,m,m,m,m,m,m,m,m,4,2,3,3,3,2,3,3,3,3,1,2,3,2,3,1,4,2,
4,1,3,2,1,2,4,2,3,2,4,1,3,3,у,),ц,),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),ц,),),),),),),),),),),),),),),1,3,2,4,4,2,2,4,4,2,3,2,1,1,3,3,4,2,
4,1,3,2,4,2,4,2,2,4,3,4,4,1,у,),ц,),ж,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,г,),ц,),ж,a,a,a,a,a,a,a,a,a,a,a,a,2,1,1,2,3,4,3,1,3,4,4,2,3,3,4,3,4,2,
4,1,3,2,3,3,2,2,3,1,4,3,1,2,у,),ц,),й,ч,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,з,у,),ц,),й,4,2,4,4,1,1,1,4,2,4,3,3,3,4,2,4,2,4,4,2,2,2,4,3,1,4,4,2,3,3,
4,1,3,2,4,4,3,3,1,3,2,1,1,1,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,у,),ц,),й,1,3,4,4,1,2,3,1,3,2,1,2,3,2,1,1,3,1,3,2,4,4,2,2,4,3,1,2,2,4,
4,1,3,2,1,1,2,2,3,3,4,2,2,4,у,),ц,),й,6,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,у,),ц,),й,3,1,1,1,3,3,3,3,4,2,3,3,2,2,4,4,3,1,1,3,2,2,1,1,1,4,3,3,3,4,
4,1,3,2,2,2,4,4,2,2,4,2,1,2,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,w,w,w,w,w,4,4,8,8,8,9,у,),ц,),й,4,3,3,3,3,3,3,3,4,2,3,1,1,2,4,3,2,3,1,3,1,1,4,2,4,1,1,1,3,2,
4,1,3,2,2,1,1,1,2,3,2,3,2,4,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,w,w,w,w,w,3,3,8,6,8,9,у,),ц,),й,4,2,3,3,3,2,1,1,3,1,4,1,3,1,3,1,4,3,2,1,4,4,1,4,4,1,1,1,2,2,
4,1,3,2,2,1,2,1,3,4,4,1,1,2,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,4,w,w,w,w,w,1,1,8,6,8,9,у,),ц,),й,2,3,4,2,3,3,3,4,4,1,4,2,4,1,4,4,1,4,4,2,4,4,3,4,2,3,1,4,1,3,
4,1,3,2,4,2,3,2,1,4,4,1,4,2,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,w,w,w,w,w,w,w,w,w,w,w,w,1,4,8,6,8,9,у,),ц,),й,2,1,1,1,2,1,2,4,3,4,1,2,4,1,3,1,4,2,2,1,2,1,4,4,4,3,1,1,2,1,
4,1,3,2,1,3,3,2,2,3,2,4,4,2,у,),ц,),й,6,8,8,8,8,2,1,1,3,8,8,8,w,w,w,w,w,w,w,w,w,w,w,w,4,2,8,6,8,9,у,),ц,),й,1,2,3,2,3,4,2,2,1,4,2,4,4,1,4,1,2,3,4,1,2,4,1,4,2,4,3,3,4,4,
4,1,3,2,2,2,2,1,3,3,2,2,4,4,у,),ц,),й,6,8,8,8,8,2,2,4,4,8,8,8,w,w,w,w,w,w,w,w,w,w,w,w,4,2,8,6,8,9,у,),ц,),й,1,1,2,3,2,2,1,1,3,3,2,3,1,2,2,3,4,3,4,4,2,3,2,1,4,2,3,1,3,4,
4,1,3,2,3,4,1,3,4,4,4,4,1,3,у,),ц,),й,6,8,8,8,8,3,2,3,4,8,8,8,w,w,w,w,w,w,w,w,w,w,w,w,2,1,8,6,8,9,у,),ц,),й,4,4,1,1,3,1,4,2,4,2,1,3,2,1,3,4,3,1,4,1,3,4,2,2,1,2,4,3,4,3,
4,1,3,2,4,2,1,3,3,2,3,2,2,4,у,),ц,),й,6,8,8,8,8,2,1,3,3,8,8,8,w,w,w,w,w,w,w,w,w,w,w,w,4,4,8,6,8,9,у,),ц,),й,1,2,2,2,3,2,1,3,1,3,1,3,4,4,3,2,2,2,1,4,2,3,2,2,3,3,4,1,1,1,
4,1,3,2,2,4,1,3,2,4,4,4,1,2,у,),ц,),й,6,8,8,8,8,3,3,1,3,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,1,4,8,6,8,9,у,),ц,),й,3,4,3,1,3,4,2,1,3,4,2,3,4,4,3,2,1,2,1,4,3,4,4,1,1,2,1,3,4,1,
4,1,3,2,2,1,1,4,2,3,1,3,3,4,у,),ц,),й,6,8,8,8,8,2,4,4,4,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,1,3,8,6,8,9,у,),ц,),й,4,2,4,4,1,1,1,1,4,4,1,4,1,1,4,1,3,4,2,2,4,3,4,1,4,3,3,4,1,1,
4,1,3,2,2,1,2,3,3,4,2,4,3,1,у,),ц,),й,6,8,8,8,8,4,1,4,4,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,2,1,8,6,8,9,у,),ц,),й,3,2,2,3,3,4,2,1,1,3,1,3,1,2,3,2,3,1,2,3,4,2,3,1,4,3,3,3,3,3,
4,1,3,2,2,1,2,3,3,2,3,1,4,1,у,),ц,),й,6,8,8,8,8,4,1,4,3,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,4,4,8,6,8,9,у,),ц,),й,3,1,1,3,4,4,2,1,3,1,1,2,1,1,4,1,1,4,4,3,2,3,4,4,1,2,3,2,2,4,
4,1,3,2,3,2,1,1,3,3,2,3,1,1,у,),ц,),й,6,8,8,8,8,1,2,2,4,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,3,1,8,6,8,9,у,),ц,),й,3,2,4,1,1,3,4,1,2,1,2,4,1,3,2,3,2,1,3,3,3,2,2,2,1,3,2,1,4,3,
4,1,3,2,4,2,4,4,1,1,1,3,4,4,у,),ц,),й,6,8,8,8,8,2,3,3,2,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,2,2,8,6,8,9,у,),ц,),й,4,2,1,1,4,2,2,1,4,3,2,3,4,2,4,3,2,1,4,1,2,2,4,4,2,4,3,2,1,4,
4,1,3,2,3,1,3,1,4,4,3,1,4,3,у,),ц,),й,6,8,8,8,8,3,1,4,4,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,3,4,8,6,8,9,у,),ц,),й,4,1,4,1,1,2,1,2,1,2,2,3,4,1,1,2,3,3,1,1,4,3,2,3,4,4,1,3,3,2,
4,1,3,2,4,4,3,2,1,4,3,4,2,3,у,),ц,),й,6,8,8,8,8,1,4,3,1,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,2,2,8,6,8,9,у,),ц,),й,2,1,1,2,3,4,4,2,3,4,4,1,2,2,3,1,3,4,3,3,3,3,3,2,3,2,3,2,4,1,
4,1,3,2,3,2,3,2,3,1,2,2,1,2,у,),ц,),й,6,8,8,8,8,2,4,1,1,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,3,3,8,6,8,9,у,),ц,),й,1,4,1,2,2,1,1,1,1,1,4,3,2,4,4,3,1,3,3,2,1,1,1,2,3,4,4,3,1,3,
4,1,3,2,4,3,1,3,1,1,2,4,1,2,у,),ц,),й,6,8,8,8,8,3,3,1,4,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,1,4,8,6,8,9,у,),ц,),й,1,1,4,2,1,1,1,1,2,4,4,2,2,2,4,1,1,1,4,2,3,3,1,1,1,3,4,4,3,3,
4,1,3,2,4,1,3,1,2,4,2,2,2,3,у,),ц,),й,6,8,8,8,8,1,4,1,1,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,1,3,8,6,8,9,у,),ц,),й,3,3,4,4,1,3,2,1,1,2,3,4,1,4,1,1,2,3,1,2,1,4,3,3,4,4,2,1,2,4,
4,1,3,2,4,4,4,3,4,3,2,3,3,1,у,),ц,),й,6,8,8,8,8,1,4,4,2,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,4,2,8,6,8,9,у,),ц,),й,1,3,2,2,2,4,3,3,1,3,2,1,1,1,2,3,2,4,1,4,1,4,1,3,2,1,3,3,2,4,
4,1,3,2,4,4,3,1,3,2,2,1,4,4,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,3,1,8,6,8,9,у,),ц,),й,4,1,4,3,4,1,1,4,3,2,2,4,3,3,3,3,1,3,3,4,4,2,3,2,3,4,2,4,2,3,
4,1,3,2,2,3,4,1,3,2,3,2,4,1,у,),ц,),й,6,8,9,8,8,8,8,8,8,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,3,4,8,6,8,9,у,),ц,),й,4,3,3,2,4,2,1,1,2,4,1,4,3,4,1,3,3,1,2,4,3,2,1,2,4,3,1,4,1,3,
4,1,3,2,4,2,3,2,3,3,3,4,4,3,у,),ц,),й,6,8,9,8,8,8,8,8,8,8,8,8,w,w,w,w,w,8,8,8,8,8,8,8,3,2,8,6,8,9,у,),ц,),й,4,4,1,1,3,2,1,4,4,4,3,2,3,3,4,1,1,4,2,1,3,3,2,3,4,1,3,3,4,1,
4,1,3,2,2,3,1,1,4,3,4,3,4,3,у,),ц,),й,6,8,9,8,8,8,8,8,8,8,8,8,w,w,w,w,w,2,4,2,2,4,3,1,1,1,8,6,8,9,у,),ц,),й,2,2,1,3,4,1,4,1,1,1,3,4,2,2,4,3,1,2,4,1,4,3,1,4,3,4,3,1,4,2,
4,1,3,2,3,1,1,3,4,2,2,4,3,3,у,),ц,),й,6,8,9,8,8,8,8,8,8,8,8,8,w,w,w,w,w,3,2,3,2,3,2,1,1,4,8,6,8,9,у,),ц,),й,2,1,1,3,3,3,1,2,4,4,4,3,4,1,2,2,4,4,2,4,4,4,4,1,3,2,1,1,4,3,
4,1,3,2,2,1,1,2,3,2,4,4,3,1,у,),ц,),й,6,8,9,8,8,8,8,8,8,8,8,8,w,w,w,w,w,1,4,4,2,4,2,1,2,3,8,6,8,9,у,),ц,),й,1,3,2,4,2,2,2,3,3,1,3,2,4,3,1,1,1,4,1,2,2,4,4,2,3,3,4,4,4,2,
4,1,3,2,3,3,1,4,4,1,4,3,3,1,у,),ц,),й,6,8,9,8,8,8,8,8,8,8,8,8,w,w,w,w,w,3,4,3,2,3,4,1,3,2,8,6,8,9,у,),ц,),й,4,4,3,2,1,1,3,2,3,3,4,2,3,4,2,1,2,1,1,1,3,3,2,3,3,3,4,4,3,2,
4,1,3,2,1,3,2,4,2,1,4,1,3,3,у,),ц,),й,6,8,9,8,8,8,8,8,8,8,8,8,w,w,w,w,w,4,8,8,8,8,8,8,8,8,8,6,8,9,у,),ц,),й,2,3,2,1,4,2,3,2,4,2,2,2,2,1,2,4,1,2,1,4,4,4,2,4,3,3,3,2,2,4,
4,1,3,2,4,1,4,1,2,1,2,3,2,3,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,w,w,w,w,w,3,8,8,8,8,8,8,8,8,8,6,8,9,у,),ц,),й,3,4,3,4,3,2,4,2,3,1,3,2,2,1,3,2,3,4,2,4,2,1,2,4,2,1,1,2,4,4,
4,1,3,2,2,2,4,3,3,4,1,4,4,1,у,),ц,),й,6,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,9,у,),ц,),й,3,2,2,2,1,1,4,2,1,2,4,1,4,4,4,2,3,3,4,1,4,1,2,4,2,3,3,2,1,1,
4,1,3,2,2,2,1,1,1,4,4,4,4,2,у,),ц,),й,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,у,),ц,),й,2,2,4,4,3,4,2,3,3,2,1,1,4,4,2,4,2,2,1,2,1,4,2,2,1,1,3,2,3,3,
4,1,3,2,2,2,1,2,3,3,3,2,3,4,у,),ц,),й,z,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,ф,у,),ц,),й,1,4,4,3,4,3,4,2,3,3,2,4,2,2,3,4,3,4,4,1,1,1,3,4,1,3,3,2,3,3,
4,1,3,2,4,4,3,3,4,1,3,3,4,3,у,),ц,),н,+,+,+,+,+,-,+,+,+,+,+,+,-,+,+,+,+,+,+,-,+,+,+,+,+,+,-,+,+,+,],),ц,),й,1,3,3,1,4,3,3,4,2,3,1,1,4,3,2,1,1,2,4,2,2,1,2,1,1,2,2,2,2,4,
4,1,3,2,3,2,3,2,3,4,1,2,4,4,у,),ц,),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),ц,),й,3,2,3,3,3,1,2,3,2,1,3,4,1,4,4,1,4,4,4,4,3,1,1,3,1,1,3,1,3,1,
4,1,3,2,3,2,3,2,3,4,1,2,4,4,у,),е,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,я,),й,3,2,3,3,3,1,2,3,2,1,3,4,1,4,4,1,4,4,4,4,3,1,1,3,1,1,3,1,3,1,
4,1,3,2,3,2,3,2,3,4,1,2,4,4,у,),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),),й,3,2,3,3,3,1,2,3,2,1,3,4,1,4,4,1,4,4,4,4,3,1,1,3,1,1,3,1,3,1,
4,1,3,2,2,1,4,3,2,4,1,3,2,2,к,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,;,2,3,2,1,3,1,3,3,3,4,2,1,1,1,3,4,4,4,4,1,3,2,1,1,4,3,1,4,2,2,
4,1,3,2,4,3,4,3,3,3,4,3,3,4,i,i,i,i,i,i,i,i,i,i,4,4,4,4,2,3,3,2,3,3,4,1,4,2,2,2,1,3,1,3,2,2,2,3,1,2,1,2,1,1,4,2,3,2,1,2,1,4,1,3,2,1,3,1,1,3,4,3,1,1,4,2,4,3,2,2,1,4,3,2,
4,1,3,2,3,4,3,4,2,4,1,3,1,2,u,i,i,i,i,i,i,i,i,o,4,4,4,4,2,3,3,2,3,3,4,1,4,2,2,2,1,3,1,3,2,2,2,1,2,4,1,1,2,2,2,4,3,4,4,2,1,4,1,4,4,3,3,4,4,2,1,3,2,4,1,1,1,4,2,2,3,1,3,4,
4,1,3,2,1,2,2,3,3,1,4,4,3,1,u,i,i,i,i,i,i,i,i,o,2,2,2,2,3,3,4,2,3,1,1,2,3,2,4,1,4,3,1,2,1,2,2,1,1,2,2,2,1,4,1,2,3,4,2,1,2,1,2,1,3,2,2,1,4,1,1,4,4,2,2,3,3,2,2,3,2,2,2,1,
4,1,3,2,2,2,4,2,4,4,3,4,2,4,u,i,i,i,i,i,i,i,i,o,4,4,4,4,2,3,3,2,3,3,4,1,4,2,2,2,1,3,1,3,2,2,2,4,1,2,1,1,4,4,3,1,2,3,3,3,3,2,4,3,1,1,2,2,4,4,3,3,4,2,4,3,2,4,4,3,2,1,4,4,
4,1,3,2,4,2,3,3,2,2,2,3,2,4,u,i,i,i,i,i,i,i,i,o,3,4,3,2,4,4,4,4,3,3,1,2,1,3,4,2,3,3,2,4,4,4,4,3,3,1,2,4,1,2,1,2,3,3,3,3,3,3,3,3,4,3,4,3,3,2,4,2,1,3,3,1,4,1,2,4,3,3,1,3,
4,1,3,2,1,1,2,3,4,2,4,2,1,3,u,i,i,i,i,i,i,i,i,o,3,2,3,3,2,3,3,2,4,1,4,3,2,1,3,4,1,3,4,3,2,3,3,1,1,4,4,3,3,1,3,4,2,1,2,4,1,2,2,3,4,3,3,3,3,1,3,3,2,4,2,2,4,2,1,4,3,1,1,2,
4,1,3,2,4,4,1,3,2,4,1,2,3,2,u,i,i,i,i,i,i,i,i,o,2,4,1,4,1,4,3,3,2,3,2,1,2,1,3,4,1,2,1,4,4,4,1,1,4,1,3,2,3,3,3,3,3,4,2,4,1,4,1,4,3,3,1,3,3,1,1,1,4,1,3,4,4,2,2,4,2,3,3,3,2,3,4,1,3,4,
4,1,3,2,3,1,2,3,4,1,2,3,4,1,u,i,i,i,i,i,i,i,i,o,1,3,4,1,3,3,1,3,3,1,2,2,3,2,3,2,4,3,3,2,3,3,3,3,4,3,3,2,1,1,2,1,2,1,4,4,3,4,3,3,1,4,3,2,4,2,2,2,3,3,1,2,2,4,3,1,1,3,2,1,4,4,4,2,2,1,
4,1,3,2,2,1,2,4,2,1,2,4,2,4,u,i,i,i,i,i,i,i,i,o,2,3,2,4,4,4,4,3,2,4,3,2,4,4,3,1,3,1,1,3,3,1,3,4,3,4,4,3,1,4,1,3,1,2,3,1,4,4,1,3,3,2,4,1,2,1,3,3,2,3,2,4,4,4,2,4,3,3,3,1,3,2,2,1,4,4,
4,1,3,2,1,2,3,4,2,1,2,3,4,2,u,i,i,i,i,i,i,i,i,o,3,4,2,2,4,3,1,4,1,1,1,3,1,4,2,1,3,2,4,1,2,1,4,1,3,1,4,1,4,3,1,2,4,1,4,1,2,3,4,2,4,2,3,3,2,4,2,1,3,4,4,3,4,2,4,2,1,3,1,4,1,4,4,3,1,3,
4,1,3,2,2,4,3,4,2,1,2,3,4,3,u,i,i,i,i,i,i,i,i,o,4,4,2,1,1,2,3,2,2,3,1,2,1,3,4,3,3,3,3,3,4,3,4,1,1,1,3,4,4,3,4,4,4,3,3,1,1,2,2,4,3,3,1,2,3,1,1,4,3,1,4,4,4,4,3,4,2,4,4,3,4,4,4,2,2,1,
4,1,3,2,2,4,4,4,2,1,2,3,4,1,u,i,i,i,i,i,i,i,i,o,1,1,2,4,1,3,2,1,4,1,2,3,2,2,4,2,1,1,3,1,4,4,2,4,2,2,2,3,4,2,2,3,4,3,3,3,2,3,3,1,3,4,1,4,3,4,1,3,4,1,2,2,4,3,2,3,2,4,1,1,4,2,3,1,4,4,
4,1,3,2,2,2,1,4,2,1,2,3,4,2,u,i,i,i,i,i,i,i,i,o,2,1,3,3,2,4,1,3,1,3,3,3,3,2,4,3,3,2,1,3,4,4,1,3,3,4,4,2,2,2,3,2,3,4,1,2,4,2,3,1,3,3,4,4,4,2,4,1,2,4,4,3,4,1,3,1,2,2,2,2,3,3,3,3,1,3,
